Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
The Cozy Cafe,18.7817463,98.9897543,osm_only,NA,2598509593,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8026686,98.9605869,osm_only,NA,2604017619,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Latte Delight,18.8092844,98.9631692,osm_only,NA,2609583867,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 07:00-20:00
Cafe Long Do,18.922019,98.9939463,osm_only,NA,2610694860,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ไม้เฮือน๖๐,18.9388768,98.9429997,osm_only,NA,2611231828,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 07:30-18:00
NA,18.7864241,99.0112026,osm_only,NA,2613801942,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7862832,99.0111704,osm_only,NA,2613801944,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7862515,99.0113541,osm_only,NA,2613801946,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7863898,99.0113876,osm_only,NA,2613801948,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ร้านกาแฟ โรงเรียนอมก๋อยวิทยาคม,17.7999449,98.3575985,osm_only,NA,2618230818,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,08:00-16:00
